Time,Track,Instrument,Beat,Octave,Note,Frequency,Duration,"Force (%)"
31501,3,,118,3,La,110,Half,80
31502,2,,118,4,Do#,138.59,Half,80
31502,4,,118,5,Fa#,369.99,Half,78
31558,3,,118,3,La#,116.54,Half,78
31558,6,,118,7,Mi,1318.51,Whole,80
31559,2,,118,5,Re#,311.13,Sixteenth,80
31559,7,,118,7,Do#,1108.73,Whole,64
31560,2,,118,4,Re,146.83,Half,80
31561,4,,118,6,Do#,554.37,Half,81
31561,8,,118,7,Do#,1108.73,Whole,61
31617,4,,118,5,Mi,329.63,Half,79
31618,2,,118,4,Do#,138.59,Half,77
31620,3,,118,4,Do#,138.59,Half,78
31679,2,,118,4,Do#,138.59,Sixteenth,80
31679,4,,118,5,Re,293.66,Half,77
31680,3,,118,4,Re,146.83,Half,80
31680,5,,118,5,La,440,Sixteenth,81
31680,8,,118,7,Re,1174.66,Whole,61
31681,5,,118,6,Re,587.33,Sixteenth,77
31682,2,,118,5,Re#,311.13,Half,77
31682,7,,118,7,Re,1174.66,Whole,64
31683,5,,118,5,Re,293.66,Whole,80
31683,6,,118,7,Fa#,1479.98,Whole,78
31740,2,,118,4,Do#,138.59,Half,79
31742,3,,118,3,Sol,98,Half,80
31742,4,,118,5,Re,293.66,Half,80
31798,7,,118,7,Re,1174.66,Whole,63
31798,8,,118,7,Re,1174.66,Whole,65
31799,6,,118,7,Fa#,1479.98,Whole,78
31800,2,,118,4,Re,146.83,Sixteenth,80
31801,2,,118,5,Re#,311.13,Half,80
31802,3,,118,3,La,110,Half,80
31803,4,,118,5,La,440,Half,81
31857,5,,118,4,La#,233.08,Sixteenth,80
31859,4,,118,5,Re,293.66,Half,77
31861,2,,118,4,Do#,138.59,Half,80
31862,3,,118,3,La#,116.54,Whole,80
31862,5,,118,5,La#,466.16,Sixteenth,79
31862,5,,118,5,Fa#,369.99,Whole,77
31918,2,,118,5,Re#,311.13,Half,81
31922,4,,118,6,Mi,659.25,Half,79
31923,6,,118,7,Fa#,1479.98,Half,80
31923,7,,118,7,Re,1174.66,Half,63
31923,8,,118,7,Re,1174.66,Half,61
31978,2,,118,5,Re#,311.13,Sixteenth,77
31978,2,,118,4,Do#,138.59,Half,79
31979,4,,118,5,Re,293.66,Half,79
31979,6,,118,7,Fa#,1479.98,Half,77
31980,8,,118,7,Re,1174.66,Half,61
31981,7,,118,7,Re,1174.66,Half,64
31982,3,,118,3,La#,116.54,Half,80
32038,2,,118,5,Re#,311.13,Sixteenth,80
32038,3,,118,4,Do#,138.59,Half,77
32039,2,,118,4,Re,146.83,Half,79
32042,4,,118,6,Re,587.33,Half,78
32097,4,,118,5,Re,293.66,Half,79
32099,2,,118,4,Do#,138.59,Half,79
32099,7,,118,7,Do#,1108.73,Half,65
32101,8,,118,7,Do#,1108.73,Half,65
32102,3,,118,4,Re,146.83,Half,81
32103,6,,118,7,Fa#,1479.98,Half,78
32157,5,,118,6,Do#,554.37,Sixteenth,80
32157,5,,118,6,Fa#,739.99,Sixteenth,80
32158,2,,118,4,Do#,138.59,Sixteenth,80
32158,3,,118,4,Fa#,185,Half,80
32158,4,,118,5,Fa#,369.99,Half,81
32159,2,,118,5,Re#,311.13,Sixteenth,80
32161,2,,118,4,Do#,138.59,Half,79
32161,5,,118,5,Fa#,369.99,Whole,79
32217,7,,118,7,Do#,1108.73,Half,65
32218,2,,118,4,Do#,138.59,Half,80
32218,4,,118,6,Do#,554.37,Half,78
32220,3,,118,4,Re#,155.56,Half,80
32220,6,,118,7,Fa#,1479.98,Half,78
32222,8,,118,7,Do#,1108.73,Half,65
32278,3,,118,4,Re,146.83,Half,79
32281,2,,118,5,Re#,311.13,Sixteenth,79
32281,2,,118,4,Re,146.83,Half,80
32281,4,,118,5,Fa#,369.99,Half,80
32338,2,,118,4,Do#,138.59,Half,77
32339,5,,118,5,Sol,392,Sixteenth,79
32340,4,,118,5,Mi,329.63,Half,77
32340,7,,118,7,Do#,1108.73,Whole,64
32341,3,,118,4,Do#,138.59,Whole,78
32341,5,,118,5,Do#,277.18,Sixteenth,81
32341,8,,118,7,Do#,1108.73,Whole,65
32342,5,,118,6,Do#,554.37,Whole,80
32342,6,,118,7,Mi,1318.51,Whole,80
32398,4,,118,6,Do#,554.37,Half,79
32401,2,,118,5,Re#,311.13,Half,77
32459,4,,118,5,Fa#,369.99,Half,79
32461,2,,118,5,Re#,311.13,Sixteenth,81
32461,2,,118,4,Do#,138.59,Half,77
32461,3,,118,3,La,110,Half,79
32517,6,,118,7,Mi,1318.51,Whole,78
32517,7,,118,6,Sol,783.99,Whole,62
32518,2,,118,4,Re,146.83,Sixteenth,79
32519,8,,118,6,Sol,783.99,Whole,62
32520,2,,118,5,Re#,311.13,Half,77
32521,3,,118,3,La#,116.54,Half,80
32521,4,,118,6,Do#,554.37,Half,79
32578,4,,118,5,Mi,329.63,Half,77
32580,2,,118,4,Do#,138.59,Half,79
32582,3,,118,4,Do#,138.59,Half,78
32638,2,,118,4,Do#,138.59,Sixteenth,79
32638,7,,118,6,Sol,783.99,Whole,63
32638,8,,118,6,Sol,783.99,Whole,65
32639,6,,118,7,Mi,1318.51,Whole,77
32641,3,,118,4,Re,146.83,Half,78
32641,5,,118,5,Re,293.66,Sixteenth,79
32642,2,,118,5,La,440,Half,78
32642,5,,118,5,La,440,Sixteenth,77
32642,5,,118,6,Re,587.33,Whole,80
32643,4,,118,5,Re,293.66,Half,78
32700,2,,118,4,Do#,138.59,Half,79
32700,3,,118,3,Sol,98,Half,81
32700,4,,118,5,Re,293.66,Half,80
32759,3,,118,3,La,110,Half,81
32761,2,,118,4,Re,146.83,Sixteenth,78
32761,4,,118,5,La,440,Half,78
32761,6,,118,7,Re,1174.66,Whole,80
32762,2,,118,5,Re#,311.13,Half,78
32762,7,,118,6,Fa#,739.99,Half,65
32762,8,,118,6,Fa#,739.99,Half,64
32817,5,,118,4,La#,233.08,Sixteenth,80
32817,5,,118,5,La#,466.16,Sixteenth,80
32818,5,,118,5,Fa#,369.99,Whole,78
32819,4,,118,5,Re,293.66,Half,80
32820,2,,118,4,Do#,138.59,Half,80
32821,3,,118,3,La#,116.54,Whole,77
32878,8,,118,6,La,880,Whole,62
32879,4,,118,6,Mi,659.25,Half,80
32880,7,,118,6,La,880,Whole,65
32881,2,,118,5,Re#,311.13,Half,81
32939,2,,118,4,Do#,138.59,Sixteenth,81
32941,2,,118,5,Re#,311.13,Half,79
32941,3,,118,3,La#,116.54,Half,77
32941,4,,118,5,Re,293.66,Half,80
32997,4,,118,6,Re,587.33,Half,81
32998,2,,118,4,Re,146.83,Sixteenth,79
32999,2,,118,5,Re#,311.13,Half,78
33000,3,,118,4,Do#,138.59,Half,77
33058,3,,118,4,Re,146.83,Half,80
33061,4,,118,5,Re,293.66,Half,78
33062,2,,118,4,Do#,138.59,Half,81
33118,2,,118,4,Do#,138.59,Sixteenth,80
33118,2,,118,5,Re#,311.13,Sixteenth,79
33118,3,,118,4,Fa#,185,Half,81
33118,4,,118,5,Fa#,369.99,Half,79
33119,2,,118,4,Do#,138.59,Half,80
33119,5,,118,6,Do#,554.37,Sixteenth,80
33121,5,,118,6,Fa#,739.99,Sixteenth,80
33123,5,,118,5,Fa#,369.99,Whole,80
33181,2,,118,4,Do#,138.59,Half,80
33181,3,,118,4,Re#,155.56,Half,80
33183,4,,118,6,Do#,554.37,Half,81
33239,2,,118,5,Re#,311.13,Sixteenth,80
33239,2,,118,4,Re,146.83,Half,81
33242,3,,118,4,Re,146.83,Half,79
33243,4,,118,5,Fa#,369.99,Half,81
33297,4,,118,5,Mi,329.63,Half,81
33297,5,,118,6,Do#,554.37,Sixteenth,80
33300,2,,118,4,Do#,138.59,Half,80
33302,3,,118,4,Do#,138.59,Whole,78
33302,5,,118,5,Do#,277.18,Sixteenth,77
33303,5,,118,5,Sol,392,Whole,78
33358,2,,118,5,Re#,311.13,Half,78
33360,4,,118,6,Do#,554.37,Half,79
33419,3,,118,3,La,110,Half,80
33420,2,,118,5,Re#,311.13,Sixteenth,77
33420,2,,118,4,Do#,138.59,Half,80
33423,4,,118,5,Fa#,369.99,Half,80
33479,3,,118,3,La#,116.54,Half,80
33481,2,,118,5,Re#,311.13,Sixteenth,80
33481,2,,118,4,Re,146.83,Half,80
33481,4,,118,6,Do#,554.37,Half,81
33540,2,,118,4,Do#,138.59,Half,77
33540,4,,118,5,Mi,329.63,Whole,80
33542,3,,118,4,Do#,138.59,Half,81
33598,3,,118,4,Re,146.83,Half,81
33599,2,,118,5,Re#,311.13,Sixteenth,80
33599,5,,118,5,Re,293.66,Sixteenth,80
33599,8,,118,7,Re,1174.66,Whole,65
33600,6,,118,7,Fa#,1479.98,Whole,78
33602,2,,118,4,Do#,138.59,Half,79
33602,7,,118,7,Re,1174.66,Whole,65
33603,5,,118,5,La,440,Sixteenth,81
33603,5,,118,6,Re,587.33,Whole,78
33658,3,,118,3,Sol,98,Half,80
33661,4,,118,5,Re,293.66,Half,77
33662,2,,118,4,Do#,138.59,Half,81
33717,7,,118,7,Re,1174.66,Whole,64
33719,4,,118,5,La,440,Half,80
33719,6,,118,7,Fa#,1479.98,Whole,77
33721,2,,118,5,Re#,311.13,Sixteenth,81
33721,3,,118,3,La,110,Half,80
33722,2,,118,4,Re,146.83,Half,80
33723,8,,118,7,Re,1174.66,Whole,62
33778,2,,118,4,Do#,138.59,Half,78
33778,3,,118,3,La#,116.54,Whole,77
33779,5,,118,4,La#,233.08,Sixteenth,79
33780,5,,118,5,La#,466.16,Sixteenth,80
33782,5,,118,5,Fa#,369.99,Whole,79
33783,4,,118,5,Re,293.66,Half,80
33838,4,,118,6,Mi,659.25,Half,78
33839,7,,118,7,Re,1174.66,Half,62
33840,2,,118,5,Re#,311.13,Half,77
33840,8,,118,7,Re,1174.66,Half,64
33842,6,,118,7,Fa#,1479.98,Half,77
33898,3,,118,3,La#,116.54,Half,79
33898,4,,118,5,Re,293.66,Half,79
33899,2,,118,4,Do#,138.59,Sixteenth,78
33900,6,,118,7,Fa#,1479.98,Half,77
33902,2,,118,5,Re#,311.13,Half,79
33902,8,,118,7,Re,1174.66,Half,62
33903,7,,118,7,Re,1174.66,Half,62
33959,2,,118,5,Re#,311.13,Sixteenth,80
33959,2,,118,4,Re,146.83,Half,77
33960,3,,118,4,Do#,138.59,Half,81
33963,4,,118,6,Re,587.33,Half,78
34018,2,,118,4,Do#,138.59,Half,79
34018,7,,118,7,Do#,1108.73,Half,62
34019,3,,118,4,Re,146.83,Half,80
34019,8,,118,7,Do#,1108.73,Half,64
34023,4,,118,5,Re,293.66,Half,77
34023,6,,118,7,Fa#,1479.98,Half,79
34079,2,,118,4,Do#,138.59,Sixteenth,77
34079,4,,118,5,Fa#,369.99,Half,77
34079,5,,118,6,Fa#,739.99,Sixteenth,80
34081,2,,118,5,Re#,311.13,Half,81
34081,5,,118,6,Do#,554.37,Sixteenth,78
34082,3,,118,4,Fa#,185,Half,80
34082,5,,118,5,Fa#,369.99,Whole,81
34138,2,,118,4,Do#,138.59,Half,80
34140,7,,118,7,Do#,1108.73,Half,63
34141,3,,118,4,Re#,155.56,Half,79
34142,4,,118,6,Do#,554.37,Half,77
34142,6,,118,7,Fa#,1479.98,Half,80
34143,8,,118,7,Do#,1108.73,Half,64
34198,2,,118,5,Re#,311.13,Sixteenth,77
34199,4,,118,5,Fa#,369.99,Half,79
34200,2,,118,4,Re,146.83,Half,77
34200,3,,118,4,Re,146.83,Half,81
34257,5,,118,5,Sol,392,Sixteenth,81
34258,6,,118,7,Mi,1318.51,Whole,79
34259,5,,118,5,Do#,277.18,Sixteenth,80
34260,3,,118,4,Do#,138.59,Whole,80
34260,7,,118,7,Do#,1108.73,Whole,65
34262,2,,118,4,Do#,138.59,Half,80
34262,4,,118,5,Mi,329.63,Half,78
34262,8,,118,7,Do#,1108.73,Whole,63
34263,5,,118,6,Do#,554.37,Whole,80
34322,2,,118,5,Re#,311.13,Half,81
34322,4,,118,6,Do#,554.37,Half,78
34380,2,,118,5,Re#,311.13,Sixteenth,80
34380,3,,118,3,La,110,Half,80
34381,2,,118,4,Do#,138.59,Half,80
34383,4,,118,5,Fa#,369.99,Half,80
34439,4,,118,6,Do#,554.37,Half,78
34441,2,,118,5,Re#,311.13,Sixteenth,77
34442,2,,118,4,Re,146.83,Half,80
34442,3,,118,3,La#,116.54,Half,77
34498,4,,118,5,Mi,329.63,Half,80
34502,2,,118,4,Do#,138.59,Half,80
34502,3,,118,4,Do#,138.59,Half,80
34558,6,,118,7,Mi,1318.51,Whole,79
34560,2,,118,4,Do#,138.59,Sixteenth,80
34560,2,,118,5,La,440,Whole,81
34562,3,,118,3,La#,116.54,Whole,66
34563,4,,118,5,Re,293.66,Whole,79
34563,5,,118,5,La#,466.16,Sixteenth,81
34563,5,,118,5,Fa#,369.99,Sixteenth,78
34563,5,,118,4,La#,233.08,Whole,81
34678,2,,118,4,Sol,196,Half,77
34681,6,,118,7,Mi,1318.51,Whole,81
34741,2,,118,4,Do#,138.59,Half,81
34800,2,,118,4,Do#,138.59,Whole,81
34920,2,,118,4,Sol,196,Whole,80
35040,2,,118,4,Do#,138.59,Half,81
35100,2,,118,4,Do#,138.59,Half,80
35222,2,,118,4,Do#,138.59,Half,77
35281,2,,118,4,Do#,138.59,Half,81
35399,2,,118,4,Sol,196,Quarter,80
35517,4,,118,5,Fa#,369.99,Sixteenth,80
35518,2,,118,5,La,440,Sixteenth,62
35519,2,,118,4,Do#,138.59,Whole,78
35519,4,,118,5,La#,466.16,Sixteenth,81
35519,4,,118,4,La#,233.08,Whole,77
35519,5,,118,5,Re,293.66,Half,81
35581,5,,118,5,Re,293.66,Half,80
35639,2,,118,4,Sol,196,Half,80
35642,5,,118,5,La,440,Half,80
35699,2,,118,4,Sol,196,Sixteenth,50
35701,2,,118,4,Do#,138.59,Half,80
35701,5,,118,5,Re,293.66,Half,79
35758,5,,118,6,Mi,659.25,Half,78
35759,2,,118,4,Sol,196,Sixteenth,81
35762,2,,118,4,Do#,138.59,Half,79
35818,2,,118,4,Sol,196,Half,50
35819,5,,118,5,Re,293.66,Half,77
35881,2,,118,4,Sol,196,Half,80
35881,5,,118,6,Re,587.33,Half,78
35939,5,,118,5,Re,293.66,Half,77
35941,2,,118,4,Sol,196,Half,49
35997,4,,118,6,Re,587.33,Sixteenth,79
35997,5,,118,5,Sol,392,Half,77
35998,2,,118,4,Sol,196,Sixteenth,77
36000,4,,118,5,Re,293.66,Sixteenth,77
36002,2,,118,4,Do#,138.59,Half,80
36003,4,,118,5,La,440,Whole,80
36060,2,,118,4,Sol,196,Half,49
36061,5,,118,5,Sol,392,Half,77
36122,2,,118,4,Sol,196,Half,81
36123,5,,118,6,Do#,554.37,Half,79
36179,5,,118,5,Sol,392,Half,81
36181,2,,118,4,Do#,138.59,Sixteenth,81
36182,2,,118,4,Sol,196,Half,46
36238,2,,118,4,Do#,138.59,Sixteenth,77
36240,9,,118,4,Sol,196,Whole,94
36241,5,,118,5,Sol,392,Half,81
36242,2,,118,4,Sol,196,Half,78
36301,2,,118,4,Sol,196,Half,46
36302,5,,118,6,Do#,554.37,Half,80
36361,5,,118,5,Mi,329.63,Half,77
36362,2,,118,4,Sol,196,Half,81
36422,2,,118,4,Sol,196,Half,50
36422,5,,118,5,Re,293.66,Whole,80
36479,4,,118,5,Fa#,369.99,Sixteenth,79
36481,2,,118,4,Sol,196,Sixteenth,78
36481,4,,118,4,La#,233.08,Sixteenth,80
36482,2,,118,4,Do#,138.59,Half,78
36483,4,,118,5,La#,466.16,Whole,81
36538,2,,118,4,Sol,196,Half,50
36543,5,,118,5,Re,293.66,Half,80
36601,2,,118,4,Sol,196,Half,79
36603,5,,118,5,La,440,Half,81
36659,2,,118,4,Do#,138.59,Sixteenth,78
36659,2,,118,4,Sol,196,Half,50
36660,9,,118,5,La,440,Whole,94
36663,5,,118,5,Re,293.66,Half,81
36720,5,,118,6,Mi,659.25,Half,79
36721,2,,118,4,Do#,138.59,Sixteenth,80
36721,2,,118,4,Sol,196,Half,79
36778,2,,118,4,Sol,196,Half,47
36778,5,,118,5,Re,293.66,Half,77
36780,9,,118,6,Mi,659.25,Whole,94
36837,5,,118,6,Re,587.33,Half,80
36841,2,,118,4,Sol,196,Half,80
36900,2,,118,4,Sol,196,Half,48
36900,9,,118,6,Re,587.33,Half,94
36902,5,,118,5,Re,293.66,Half,80
36958,2,,118,4,Do#,138.59,Sixteenth,81
36958,4,,118,6,Re,587.33,Sixteenth,80
36959,4,,118,5,La,440,Sixteenth,80
36960,4,,118,5,Re,293.66,Whole,80
36960,9,,118,5,Sol,392,Whole,94
36961,5,,118,5,Sol,392,Half,79
36962,2,,118,4,Sol,196,Half,80
37022,2,,118,4,Sol,196,Half,49
37023,5,,118,5,Sol,392,Half,79
37078,2,,118,4,Sol,196,Half,79
37080,5,,118,6,Do#,554.37,Half,80
37080,9,,118,5,Sol,392,Half,94
37137,5,,118,5,Sol,392,Half,78
37139,2,,118,4,Do#,138.59,Sixteenth,80
37140,2,,118,4,Sol,196,Half,50
37140,9,,118,6,Do#,554.37,Whole,94
37200,2,,118,4,Do#,138.59,Sixteenth,80
37201,2,,118,4,Sol,196,Half,78
37203,5,,118,5,Sol,392,Half,80
37257,5,,118,6,Do#,554.37,Half,81
37258,2,,118,4,Sol,196,Half,47
37260,9,,118,5,Mi,329.63,Whole,94
37321,2,,118,4,Re,146.83,Sixteenth,87
37321,5,,118,5,Mi,329.63,Half,81
37322,2,,118,4,Sol,196,Half,80
37377,5,,118,5,Re,293.66,Half,81
37378,2,,118,4,Sol,196,Half,47
37438,4,,118,5,Fa#,369.99,Sixteenth,80
37439,4,,118,4,La#,233.08,Sixteenth,78
37439,5,,118,5,Do#,277.18,Half,80
37440,9,,118,5,Re,293.66,Whole,94
37441,2,,118,4,La#,233.08,Sixteenth,65
37441,2,,118,4,Do#,138.59,Whole,78
37443,4,,118,5,La#,466.16,Whole,78
37499,5,,118,5,Re,293.66,Half,80
37558,2,,118,4,La#,233.08,Sixteenth,61
37558,2,,118,4,Re,146.83,Whole,77
37559,5,,118,5,La,440,Half,79
37623,5,,118,5,Re,293.66,Half,77
37678,5,,118,6,Mi,659.25,Half,81
37679,2,,118,4,La#,233.08,Sixteenth,61
37681,2,,118,4,Do#,138.59,Half,79
37739,5,,118,5,Re,293.66,Half,80
37742,2,,118,4,Do#,138.59,Half,78
37799,2,,118,4,Re,146.83,Sixteenth,80
37800,2,,118,4,La#,233.08,Whole,65
37800,5,,118,6,Re,587.33,Half,79
37800,9,,118,7,Do#,1108.73,Whole,94
37862,5,,118,5,Re,293.66,Half,81
37918,4,,118,5,Re,293.66,Sixteenth,80
37919,2,,118,4,Do#,138.59,Sixteenth,78
37921,2,,118,4,La#,233.08,Whole,65
37921,4,,118,6,Re,587.33,Sixteenth,80
37921,5,,118,5,Sol,392,Half,78
37922,4,,118,5,La,440,Whole,80
37983,5,,118,5,Sol,392,Half,80
38039,2,,118,4,Re,146.83,Sixteenth,80
38041,2,,118,4,La#,233.08,Whole,65
38041,5,,118,6,Do#,554.37,Half,80
38100,9,,118,7,Re,1174.66,Quarter,94
38102,5,,118,5,Sol,392,Half,80
38130,9,,118,7,Do#,1108.73,Quarter,94
38159,2,,118,4,La#,233.08,Sixteenth,61
38160,5,,118,5,Sol,392,Half,77
38160,9,,118,6,La,880,Quarter,94
38162,2,,118,4,Do#,138.59,Half,78
38190,9,,118,6,Sol,783.99,Quarter,94
38219,2,,118,4,Do#,138.59,Half,79
38219,5,,118,6,Do#,554.37,Half,79
38220,9,,118,6,La,880,Quarter,94
38250,9,,118,6,Sol,783.99,Half,94
38278,2,,118,4,La#,233.08,Sixteenth,65
38281,2,,118,4,Re,146.83,Whole,80
38282,5,,118,5,Mi,329.63,Half,81
38320,9,,118,6,Re,587.33,Quarter,94
38342,5,,118,5,Re,293.66,Half,79
38360,9,,118,6,Do#,554.37,Whole,94
38398,2,,118,4,La#,233.08,Sixteenth,61
38398,2,,118,4,Do#,138.59,Whole,79
38399,4,,118,5,Fa#,369.99,Sixteenth,79
38399,4,,118,4,La#,233.08,Sixteenth,80
38403,4,,118,5,La#,466.16,Whole,80
38403,5,,118,5,Do#,277.18,Half,79
38459,5,,118,5,Re,293.66,Half,78
38517,5,,118,5,La,440,Half,79
38518,2,,118,4,La#,233.08,Sixteenth,63
38519,2,,118,4,Re,146.83,Whole,81
38578,5,,118,5,Re,293.66,Half,77
38639,2,,118,4,Do#,138.59,Sixteenth,77
38639,5,,118,6,Mi,659.25,Half,77
38641,2,,118,4,La#,233.08,Half,63
38699,5,,118,5,Re,293.66,Half,78
38700,2,,118,4,Do#,138.59,Half,77
38757,5,,118,6,Re,587.33,Half,78
38758,2,,118,4,Re,146.83,Sixteenth,80
38760,2,,118,4,La#,233.08,Half,62
38818,5,,118,5,Re,293.66,Half,78
38820,2,,118,4,Do#,138.59,Half,80
38820,9,,118,7,Do#,1108.73,Half,94
38878,4,,118,5,Re,293.66,Sixteenth,79
38879,2,,118,4,Re,146.83,Sixteenth,80
38879,4,,118,6,Re,587.33,Sixteenth,80
38879,4,,118,5,La,440,Whole,80
38880,9,,118,7,Mi,1318.51,Quarter,94
38881,2,,118,4,La#,233.08,Sixteenth,65
38881,2,,118,4,Do#,138.59,Whole,80
38883,5,,118,5,Sol,392,Half,81
38910,9,,118,7,Fa#,1479.98,Quarter,94
38939,5,,118,5,Sol,392,Half,77
38940,9,,118,7,Re,1174.66,Quarter,94
38970,9,,118,7,Mi,1318.51,Quarter,94
39000,2,,118,4,Do#,138.59,Sixteenth,54
39000,2,,118,4,Re,146.83,Sixteenth,54
39000,4,,118,6,Re,587.33,Sixteenth,78
39000,9,,118,7,Fa#,1479.98,Quarter,94
39001,4,,118,5,Re,293.66,Sixteenth,80
39002,2,,118,4,La#,233.08,Half,57
39002,5,,118,6,Do#,554.37,Half,80
39003,4,,118,5,Sol,392,Half,77
39030,9,,118,7,Sol,1567.98,Quarter,94
39058,2,,118,4,La#,233.08,Sixteenth,61
39059,2,,118,4,Re,146.83,Sixteenth,62
39059,4,,118,5,Re,293.66,Sixteenth,78
39059,5,,118,5,Sol,392,Half,80
39060,2,,118,4,Do#,138.59,Half,63
39060,4,,118,5,La,440,Sixteenth,80
39060,9,,118,7,Re,1174.66,Quarter,94
39062,4,,118,6,Re,587.33,Half,79
39090,9,,118,7,Fa#,1479.98,Quarter,94
39117,4,,118,6,Re,587.33,Sixteenth,81
39117,5,,118,5,Sol,392,Half,79
39120,2,,118,4,La#,233.08,Sixteenth,70
39120,2,,118,4,Re,146.83,Sixteenth,70
39120,4,,118,5,Re,293.66,Sixteenth,78
39120,9,,118,7,Sol,1567.98,Quarter,94
39122,2,,118,4,Do#,138.59,Half,70
39122,4,,118,5,Sol,392,Half,80
39150,9,,118,7,La,1760,Quarter,94
39178,2,,118,4,La#,233.08,Sixteenth,74
39179,4,,118,5,Re,293.66,Sixteenth,79
39180,2,,118,4,Do#,138.59,Sixteenth,74
39180,9,,118,7,Sol,1567.98,Quarter,94
39181,2,,118,4,Re,146.83,Half,76
39181,4,,118,5,La,440,Sixteenth,79
39182,4,,118,6,Re,587.33,Half,77
39183,5,,118,6,Do#,554.37,Half,80
39210,9,,118,7,La,1760,Quarter,94
39237,4,,118,6,Re,587.33,Sixteenth,81
39240,4,,118,5,Re,293.66,Sixteenth,78
39240,9,,118,8,Do#,2217.46,Quarter,94
39241,2,,118,4,La#,233.08,Sixteenth,82
39241,4,,118,5,Sol,392,Half,80
39241,5,,118,5,Mi,329.63,Half,81
39242,2,,118,4,Do#,138.59,Sixteenth,80
39242,2,,118,4,Re,146.83,Half,82
39270,9,,118,8,Do#,2217.46,Quarter,94
39298,4,,118,5,Re,293.66,Sixteenth,78
39299,2,,118,4,La#,233.08,Sixteenth,86
39299,4,,118,6,Re,587.33,Sixteenth,78
39299,5,,118,5,Re,293.66,Half,77
39300,9,,118,8,Do#,2217.46,Whole,94
39301,2,,118,4,Re,146.83,Sixteenth,87
39301,4,,118,5,La,440,Half,78
39302,2,,118,4,Do#,138.59,Half,85
39358,3,,118,3,Sol,98,Whole,80
39358,5,,118,5,Re,293.66,Sixteenth,80
39358,5,,118,6,Re,587.33,Sixteenth,77
39360,5,,118,6,Sol,783.99,Sixteenth,77
39360,5,,118,5,Sol,392,Sixteenth,81
39361,2,,118,5,La,440,Sixteenth,80
39362,2,,118,4,Do#,138.59,Whole,80
39363,5,,118,4,Sol,196,Whole,80
39481,2,,118,4,Sol,196,Sixteenth,79
39482,2,,118,4,Re,146.83,Half,78
39483,6,,118,6,La#,932.33,Whole,80
39542,2,,118,4,Do#,138.59,Half,77
39602,2,,118,4,Sol,196,Half,78
39603,6,,118,6,La#,932.33,Whole,78
39660,2,,118,4,Sol,196,Half,80
39718,2,,118,4,Re,146.83,Sixteenth,80
39720,2,,118,4,Sol,196,Half,78
39721,7,,118,6,Re,587.33,Whole,80
39721,8,,118,5,La#,466.16,Whole,77
39779,2,,118,4,Do#,138.59,Half,78
39837,5,,118,5,Re#,311.13,Sixteenth,79
39837,7,,118,6,Re,587.33,Whole,77
39838,5,,118,6,Re#,622.25,Sixteenth,80
39839,3,,118,4,Re#,155.56,Whole,80
39839,8,,118,5,La#,466.16,Whole,80
39840,2,,118,4,Do#,138.59,Sixteenth,79
39842,2,,118,5,La,440,Whole,80
39842,5,,118,5,La#,466.16,Whole,78
39958,2,,118,4,Sol,196,Sixteenth,80
39958,2,,118,4,Re,146.83,Half,79
39963,6,,118,6,La#,932.33,Whole,77
40021,2,,118,4,Do#,138.59,Half,80
40079,6,,118,6,La#,932.33,Whole,78
40081,2,,118,4,Sol,196,Whole,81
40198,2,,118,4,Sol,196,Sixteenth,79
40198,2,,118,4,Re,146.83,Half,78
40199,7,,118,6,Fa#,739.99,Whole,78
40203,8,,118,6,Re,587.33,Whole,78
40259,2,,118,4,Do#,138.59,Half,81
40317,5,,118,4,La#,233.08,Sixteenth,80
40318,3,,118,3,La#,116.54,Whole,77
40318,7,,118,6,Fa#,739.99,Whole,77
40321,2,,118,4,Sol,196,Sixteenth,80
40321,8,,118,6,Re,587.33,Whole,81
40322,2,,118,4,Do#,138.59,Whole,80
40322,5,,118,5,Fa#,369.99,Sixteenth,80
40323,5,,118,5,La#,466.16,Whole,81
40438,2,,118,4,Sol,196,Sixteenth,79
40438,2,,118,4,Re,146.83,Half,80
40442,6,,118,7,Re,1174.66,Whole,81
40498,2,,118,4,Do#,138.59,Half,80
40559,2,,118,4,Sol,196,Whole,80
40559,6,,118,7,Re,1174.66,Whole,80
40678,2,,118,4,Sol,196,Sixteenth,79
40682,2,,118,4,Re,146.83,Whole,77
40798,2,,118,4,Do#,138.59,Sixteenth,80
40798,7,,118,6,La,880,Whole,79
40799,3,,118,4,Re,146.83,Whole,72
40800,5,,118,5,Re,293.66,Sixteenth,71
40801,2,,118,5,La,440,Whole,81
40801,5,,118,5,La,440,Whole,80
40801,8,,118,6,Fa#,739.99,Whole,80
40918,5,,118,5,Re,293.66,Sixteenth,74
40920,2,,118,4,Do#,138.59,Sixteenth,61
40920,6,,118,7,Do#,1108.73,Whole,80
40921,2,,118,4,Re,146.83,Sixteenth,39
40921,5,,118,5,La,440,Half,64
40922,2,,118,4,Sol#,207.65,Half,78
40922,3,,118,4,Re,146.83,Half,72
40978,2,,118,4,Re,146.83,Sixteenth,43
40979,2,,118,4,Do#,138.59,Half,59
40980,5,,118,5,Re,293.66,Sixteenth,76
40981,3,,118,4,Re,146.83,Half,72
40982,5,,118,5,La,440,Half,65
41037,5,,118,5,Re,293.66,Sixteenth,76
41038,3,,118,4,Re,146.83,Half,75
41039,2,,118,4,Sol#,207.65,Sixteenth,81
