Time,Track,Instrument,Beat,Octave,Note,Duration,"Force (%)"
83160,6,,112,3,"Fa #",Whole,100
83160,10,,112,5,Do,Whole,100
83160,10,,112,5,Do,Whole,100
83160,10,,112,4,Si,Whole,100
83160,10,,112,6,La,Sixteenth,100
83160,13,,112,4,"Fa #",Sixteenth,100
83280,6,,112,4,"Do #",Eighth,100
83280,11,,112,4,Do,Sixteenth,100
83280,13,,112,4,"Fa #",Sixteenth,100
83328,3,,111,6,Re,Whole,84
83400,6,,112,4,"Fa #",Eighth,100
83400,10,,112,4,La,Whole,100
83400,10,,112,4,La,Whole,100
83400,10,,112,4,Sol,Whole,100
83400,10,,112,6,La,Sixteenth,100
83400,13,,112,4,"Fa #",Sixteenth,100
83520,3,,111,4,Si,Whole,86
83520,2,BASSLINE,112,6,Do,Whole,100
83520,2,BASSLINE,112,5,"Re #",Whole,100
83520,2,BASSLINE,112,5,"Sol #",Whole,100
83520,2,BASSLINE,112,4,"Do #",Half,100
83520,3,"INTRO LEAD",112,4,"Do #",Whole,100
83520,4,"BACKGROUND SYNTH",112,7,Do,Whole,100
83520,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
83520,4,"BACKGROUND SYNTH",112,6,"Re #",Half,100
83520,6,,112,3,"Do #",Half,100
83520,11,,112,4,Do,Sixteenth,100
83520,13,,112,4,"La #",Sixteenth,100
83536,9,,111,5,Re,Whole,39
83616,3,"INTRO LEAD",84,6,Re,Whole,71
83616,3,"INTRO LEAD",84,6,Mi,Whole,71
83616,3,"INTRO LEAD",84,5,La,Whole,71
83616,3,"INTRO LEAD",84,5,Re,Half,71
83616,7,,84,6,Re,Whole,71
83616,7,,84,6,Mi,Whole,71
83616,7,,84,5,La,Whole,71
83616,7,,84,5,Re,Half,71
83616,10,,84,4,Sol,Half,50
83616,11,,84,4,Re,Half,87
83640,2,BASSLINE,112,6,Do,Quarter,100
83640,2,BASSLINE,112,4,"Do #",Quarter,100
83640,2,BASSLINE,112,5,"Sol #",Quarter,100
83640,2,BASSLINE,112,5,"Re #",Whole,100
83640,4,"BACKGROUND SYNTH",112,7,Do,Half,100
83640,4,"BACKGROUND SYNTH",112,6,"Sol #",Half,100
83640,4,"BACKGROUND SYNTH",112,6,"Re #",Half,100
83640,6,,112,3,"Do #",Half,100
83640,10,,112,6,La,Sixteenth,100
83640,13,,112,4,"Fa #",Sixteenth,100
83664,3,"INTRO LEAD",84,6,Re,Half,71
83664,3,"INTRO LEAD",84,6,"Fa #",Half,71
83664,3,"INTRO LEAD",84,5,La,Half,71
83664,3,"INTRO LEAD",84,5,Re,Half,71
83664,7,,84,6,Re,Half,71
83664,7,,84,6,"Fa #",Half,71
83664,7,,84,5,La,Half,71
83664,7,,84,5,Re,Half,71
83664,10,,84,4,Sol,Half,50
83664,11,,84,4,Re,Half,87
83712,3,,111,5,Sol,Whole,87
83712,3,"INTRO LEAD",84,5,Re,Half,71
83712,3,"INTRO LEAD",84,5,La,Half,71
83712,3,"INTRO LEAD",84,6,Re,Half,71
83712,3,"INTRO LEAD",84,6,Sol,Whole,71
83712,7,,84,5,Re,Half,71
83712,7,,84,5,La,Half,71
83712,7,,84,6,Re,Half,71
83712,7,,84,6,Sol,Whole,71
83712,10,,84,4,Sol,Whole,50
83712,11,,84,4,Re,Whole,87
83760,6,,112,3,"Do #",Whole,100
83760,11,,112,4,Do,Sixteenth,100
83760,12,,112,4,Re,Sixteenth,100
83760,13,,112,4,"Fa #",Sixteenth,100
83880,2,BASSLINE,112,4,"Do #",Whole,100
83880,2,BASSLINE,112,5,"Sol #",Whole,100
83880,2,BASSLINE,112,6,"Do #",Whole,100
83880,2,BASSLINE,112,5,Fa,Whole,100
83880,3,"INTRO LEAD",112,4,"Do #",Whole,100
83880,4,"BACKGROUND SYNTH",112,6,Fa,Whole,100
83880,4,"BACKGROUND SYNTH",112,7,"Do #",Whole,100
83880,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
83880,6,,112,3,"Do #",Quarter,100
83880,10,,112,6,La,Sixteenth,100
83880,13,,112,4,"Fa #",Sixteenth,100
83904,3,,111,6,Re,Whole,88
84000,3,"INTRO LEAD",84,5,Re,Whole,71
84000,3,"INTRO LEAD",84,5,La,Whole,71
84000,3,"INTRO LEAD",84,6,Re,Whole,71
84000,3,"INTRO LEAD",84,6,Mi,Half,71
84000,6,,112,3,"Do #",Half,100
84000,7,,84,5,Re,Whole,71
84000,7,,84,5,La,Whole,71
84000,7,,84,6,Re,Whole,71
84000,7,,84,6,Mi,Half,71
84000,11,,112,4,Do,Sixteenth,100
84000,13,,112,4,"Fa #",Sixteenth,100
84000,10,,84,4,Sol,Half,50
84000,11,,84,4,Re,Half,87
84048,3,"INTRO LEAD",84,5,Re,Half,71
84048,3,"INTRO LEAD",84,5,La,Half,71
84048,3,"INTRO LEAD",84,6,Re,Half,71
84048,3,"INTRO LEAD",84,6,"Fa #",Half,71
84048,7,,84,5,Re,Half,71
84048,7,,84,5,La,Half,71
84048,7,,84,6,Re,Half,71
84048,7,,84,6,"Fa #",Half,71
84048,10,,84,4,Sol,Half,50
84048,11,,84,4,Re,Half,87
84096,3,,111,4,Sol,Whole,90
84096,3,"INTRO LEAD",84,5,Re,Half,71
84096,3,"INTRO LEAD",84,5,La,Half,71
84096,3,"INTRO LEAD",84,6,Sol,Whole,71
84096,9,,111,4,La,Whole,39
84096,7,,84,5,Re,Half,71
84096,7,,84,5,La,Half,71
84096,7,,84,6,Sol,Whole,71
84096,10,,84,4,Sol,Whole,50
84096,11,,84,4,Re,Whole,87
84120,6,,112,3,"Do #",Half,100
84120,10,,112,6,La,Sixteenth,100
84120,13,,112,4,"Fa #",Sixteenth,100
84120,15,,112,5,Fa,Whole,100
84120,15,,112,5,Fa,Sixteenth,100
84240,6,,112,3,"Do #",Half,100
84240,10,,112,4,Sol,Whole,100
84240,10,,112,4,Si,Sixteenth,100
84240,11,,112,4,Do,Sixteenth,100
84240,13,,112,4,"Fa #",Sixteenth,100
84274,15,,111,5,Re,Whole,91
84288,3,,111,6,Re,Whole,88
84360,6,,112,3,"Do #",Half,100
84360,10,,112,6,La,Sixteenth,100
84360,13,,112,4,"Fa #",Sixteenth,100
84384,3,"INTRO LEAD",84,5,Re,Whole,71
84384,3,"INTRO LEAD",84,5,La,Whole,71
84384,3,"INTRO LEAD",84,6,Mi,Half,71
84384,7,,84,5,Re,Whole,71
84384,7,,84,5,La,Whole,71
84384,7,,84,6,Mi,Half,71
84384,10,,84,4,Sol,Half,50
84384,11,,84,4,Re,Half,87
84432,3,"INTRO LEAD",84,5,Re,Half,71
84432,3,"INTRO LEAD",84,5,La,Half,71
84432,3,"INTRO LEAD",84,6,"Fa #",Half,71
84432,7,,84,5,Re,Half,71
84432,7,,84,5,La,Half,71
84432,7,,84,6,"Fa #",Half,71
84432,10,,84,4,Sol,Half,50
84432,11,,84,4,Re,Half,87
84480,3,"INTRO LEAD",123,6,La,Whole,79
84480,4,"BACKGROUND SYNTH",123,6,"Fa #",Whole,79
84480,3,,111,5,Re,Whole,84
84480,2,BASSLINE,112,6,Do,Whole,100
84480,2,BASSLINE,112,5,"Re #",Whole,100
84480,2,BASSLINE,112,5,"Sol #",Whole,100
84480,2,BASSLINE,112,4,"Do #",Half,100
84480,3,"INTRO LEAD",84,5,Re,Half,71
84480,3,"INTRO LEAD",84,5,La,Half,71
84480,3,"INTRO LEAD",84,6,Re,Half,71
84480,3,"INTRO LEAD",84,6,Sol,Whole,71
84480,3,"INTRO LEAD",112,4,"Do #",Whole,100
84480,4,"BACKGROUND SYNTH",112,7,Do,Whole,100
84480,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
84480,4,"BACKGROUND SYNTH",112,6,"Re #",Quarter,100
84480,9,,111,5,Sol,Whole,39
84480,6,,112,3,"Do #",Whole,100
84480,7,,84,5,Re,Half,71
84480,7,,84,5,La,Half,71
84480,7,,84,6,Re,Half,71
84480,7,,84,6,Sol,Whole,71
84480,11,,112,4,Do,Sixteenth,100
84480,13,,112,4,"Fa #",Sixteenth,100
84480,10,,84,4,Sol,Whole,50
84480,11,,84,4,Re,Whole,87
84483,15,,111,5,La,Whole,95
84600,2,BASSLINE,112,6,Do,Quarter,100
84600,2,BASSLINE,112,4,"Do #",Quarter,100
84600,2,BASSLINE,112,5,"Re #",Quarter,100
84600,2,BASSLINE,112,5,"Sol #",Half,100
84600,3,"INTRO LEAD",112,4,"Do #",Whole,100
84600,4,"BACKGROUND SYNTH",112,7,Do,Half,100
84600,4,"BACKGROUND SYNTH",112,6,"Re #",Half,100
84600,4,"BACKGROUND SYNTH",112,6,"Sol #",Quarter,100
84600,6,,112,4,"Do #",Whole,100
84600,10,,112,6,La,Sixteenth,100
84600,13,,112,4,"Fa #",Sixteenth,100
84668,15,,111,5,La,Whole,95
84672,3,,111,6,Re,Whole,84
84672,3,"INTRO LEAD",84,6,Sol,Whole,71
84672,3,"INTRO LEAD",84,6,Re,Whole,71
84672,3,"INTRO LEAD",84,5,La,Whole,71
84672,3,"INTRO LEAD",84,5,Re,Whole,71
84672,7,,84,6,Sol,Whole,71
84672,7,,84,6,Re,Whole,71
84672,7,,84,5,La,Whole,71
84672,7,,84,5,Re,Whole,71
84672,10,,84,4,Sol,Whole,50
84672,11,,84,4,Re,Whole,87
84720,6,,112,4,Do,Sixteenth,100
84720,11,,112,4,Do,Sixteenth,100
84720,12,,112,4,Re,Sixteenth,100
84720,13,,112,4,"Fa #",Sixteenth,100
84720,16,,112,5,"Fa #",Whole,100
84720,16,,112,5,"Fa #",Whole,100
84720,16,,112,5,"Fa #",Whole,100
84720,16,,112,5,"Fa #",Sixteenth,100
84840,2,BASSLINE,112,6,"Do #",Whole,100
84840,2,BASSLINE,112,5,Fa,Whole,100
84840,2,BASSLINE,112,4,"Do #",Whole,100
84840,2,BASSLINE,112,5,"Sol #",Whole,100
84840,3,"INTRO LEAD",112,4,"Do #",Whole,100
84840,4,"BACKGROUND SYNTH",112,7,"Do #",Whole,100
84840,4,"BACKGROUND SYNTH",112,6,Fa,Whole,100
84840,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
84840,6,,112,4,"Do #",Eighth,100
84840,10,,112,6,La,Sixteenth,100
84840,13,,112,4,"Fa #",Sixteenth,100
84850,15,,111,5,La,Whole,95
84864,3,,111,5,La,Whole,84
84864,3,"INTRO LEAD",84,5,Re,Whole,71
84864,3,"INTRO LEAD",84,5,La,Whole,71
84864,3,"INTRO LEAD",84,6,Re,Whole,71
84864,3,"INTRO LEAD",84,6,"Fa #",Whole,71
84864,7,,84,5,Re,Whole,71
84864,7,,84,5,La,Whole,71
84864,7,,84,6,Re,Whole,71
84864,7,,84,6,"Fa #",Whole,71
84864,10,,84,4,Sol,Whole,50
84864,11,,84,4,Re,Whole,87
84960,6,,112,3,"Sol #",Whole,100
84960,11,,112,4,Do,Sixteenth,100
84960,13,,112,4,"Fa #",Sixteenth,100
85056,3,,111,6,Sol,Whole,84
85056,3,"INTRO LEAD",84,5,Do,Whole,71
85056,3,"INTRO LEAD",84,5,Mi,Whole,71
85056,3,"INTRO LEAD",84,5,Sol,Whole,71
85056,3,"INTRO LEAD",84,6,Re,Whole,71
85056,7,,84,5,Do,Whole,71
85056,7,,84,5,Mi,Whole,71
85056,7,,84,5,Sol,Whole,71
85056,7,,84,6,Re,Whole,71
85056,10,,84,3,Si,Whole,74
85056,10,,84,5,La,Whole,74
85056,11,,84,4,Do,Whole,87
85080,2,BASSLINE,112,6,"Do #",Whole,100
85080,6,,112,4,Do,Quarter,100
85080,10,,112,5,Do,Whole,100
85080,10,,112,5,Do,Whole,100
85080,10,,112,4,Si,Whole,100
85080,10,,112,6,La,Sixteenth,100
85080,13,,112,4,"Fa #",Sixteenth,100
85152,11,,84,4,Do,Whole,87
85200,6,,112,4,"Do #",Whole,100
85200,11,,112,4,Do,Sixteenth,100
85200,13,,112,4,"Fa #",Sixteenth,100
85248,3,"INTRO LEAD",84,6,Re,Whole,71
85248,3,"INTRO LEAD",84,5,Sol,Whole,71
85248,7,,84,6,Re,Whole,71
85248,7,,84,5,Sol,Whole,71
85320,6,,112,3,"Sol #",Quarter,100
85320,10,,112,4,La,Whole,100
85320,10,,112,4,La,Whole,100
85320,10,,112,4,Sol,Whole,100
85320,10,,112,6,La,Sixteenth,100
85320,13,,112,4,"Fa #",Sixteenth,100
85344,3,"INTRO LEAD",84,5,Sol,Whole,71
85344,3,"INTRO LEAD",84,6,Re,Whole,71
85344,3,"INTRO LEAD",84,6,"Fa #",Whole,71
85344,7,,84,5,Sol,Whole,71
85344,7,,84,6,Re,Whole,71
85344,7,,84,6,"Fa #",Whole,71
85440,3,,111,6,Sol,Whole,84
85440,2,BASSLINE,112,5,"Fa #",Whole,100
85440,2,BASSLINE,112,6,"Re #",Whole,100
85440,2,BASSLINE,112,4,"Fa #",Whole,100
85440,2,BASSLINE,112,5,"La #",Quarter,100
85440,3,"INTRO LEAD",112,4,"Fa #",Whole,100
85440,4,"BACKGROUND SYNTH",112,6,"Fa #",Whole,100
85440,4,"BACKGROUND SYNTH",112,6,"La #",Whole,100
85440,4,"BACKGROUND SYNTH",112,7,"Re #",Whole,100
85440,6,,112,3,"Fa #",Quarter,100
85440,11,,112,4,Do,Sixteenth,100
85440,13,,112,4,"La #",Sixteenth,100
85488,3,"INTRO LEAD",84,5,Sol,Whole,71
85488,3,"INTRO LEAD",84,6,Re,Whole,71
85488,3,"INTRO LEAD",84,6,"Fa #",Half,71
85488,7,,84,5,Sol,Whole,71
85488,7,,84,6,Re,Whole,71
85488,7,,84,6,"Fa #",Half,71
85536,3,"INTRO LEAD",84,5,Sol,Half,71
85536,3,"INTRO LEAD",84,6,Re,Half,71
85536,3,"INTRO LEAD",84,6,"Fa #",Whole,71
85536,7,,84,5,Sol,Half,71
85536,7,,84,6,Re,Half,71
85536,7,,84,6,"Fa #",Whole,71
85536,11,,84,4,Do,Whole,87
85560,6,,112,3,"Fa #",Half,100
85560,10,,112,6,La,Sixteenth,100
85560,13,,112,4,"Fa #",Sixteenth,100
85632,3,,111,6,Re,Whole,84
85632,3,"INTRO LEAD",84,5,Sol,Whole,71
85632,3,"INTRO LEAD",84,6,Re,Whole,71
85632,3,"INTRO LEAD",84,6,Mi,Whole,71
85632,7,,84,5,Sol,Whole,71
85632,7,,84,6,Re,Whole,71
85632,7,,84,6,Mi,Whole,71
85680,6,,112,3,"Fa #",Whole,100
85680,11,,112,4,Do,Sixteenth,100
85680,12,,112,4,Re,Sixteenth,100
85680,13,,112,4,"Fa #",Sixteenth,100
85800,2,BASSLINE,112,4,"Fa #",Whole,100
85800,2,BASSLINE,112,5,"Fa #",Whole,100
85800,2,BASSLINE,112,6,"Do #",Whole,100
85800,2,BASSLINE,112,5,"La #",Whole,100
85800,3,"INTRO LEAD",112,4,"Fa #",Whole,100
85800,4,"BACKGROUND SYNTH",112,6,"Fa #",Eighth,100
85800,4,"BACKGROUND SYNTH",112,7,"Do #",Eighth,100
85800,4,"BACKGROUND SYNTH",112,6,"La #",Sixteenth,100
85800,6,,112,3,"Fa #",Quarter,100
85800,10,,112,6,La,Sixteenth,100
85800,13,,112,4,"Fa #",Sixteenth,100
85820,15,,111,5,Si,Whole,95
85824,3,,111,4,La,Whole,83
85824,3,"INTRO LEAD",84,5,Do,Whole,71
85824,3,"INTRO LEAD",84,5,Mi,Whole,71
85824,3,"INTRO LEAD",84,5,Sol,Whole,71
85824,3,"INTRO LEAD",84,6,Do,Whole,71
85824,7,,84,5,Do,Whole,71
85824,7,,84,5,Mi,Whole,71
85824,7,,84,5,Sol,Whole,71
85824,7,,84,6,Do,Whole,71
85920,6,,112,3,"Fa #",Half,100
85920,11,,112,4,Do,Sixteenth,100
85920,13,,112,4,"Fa #",Sixteenth,100
85920,11,,84,4,Do,Whole,87
86002,15,,111,6,"Do #",Whole,98
86008,9,,111,5,Mi,Whole,39
86016,3,,111,5,"Do #",Whole,83
86016,3,"INTRO LEAD",84,5,Sol,Whole,71
86016,3,"INTRO LEAD",84,6,Do,Whole,71
86016,7,,84,5,Sol,Whole,71
86016,7,,84,6,Do,Whole,71
86040,6,,112,3,"Fa #",Half,100
86040,10,,112,6,La,Sixteenth,100
86040,13,,112,4,"Fa #",Sixteenth,100
86040,15,,112,5,Fa,Whole,100
86040,15,,112,5,Fa,Sixteenth,100
86112,3,"INTRO LEAD",84,5,Sol,Whole,71
86112,3,"INTRO LEAD",84,6,Re,Whole,71
86112,3,"INTRO LEAD",84,6,"Fa #",Whole,71
86112,7,,84,5,Sol,Whole,71
86112,7,,84,6,Re,Whole,71
86112,7,,84,6,"Fa #",Whole,71
86160,6,,112,3,"Fa #",Half,100
86160,10,,112,4,Sol,Whole,100
86160,10,,112,4,Si,Sixteenth,100
86160,11,,112,4,Do,Sixteenth,100
86160,13,,112,4,"Fa #",Sixteenth,100
86208,3,,111,5,Sol,Whole,84
86256,3,"INTRO LEAD",84,6,"Fa #",Whole,71
86256,3,"INTRO LEAD",84,6,Re,Whole,71
86256,3,"INTRO LEAD",84,5,Sol,Half,71
86256,7,,84,6,"Fa #",Whole,71
86256,7,,84,6,Re,Whole,71
86256,7,,84,5,Sol,Half,71
86280,6,,112,3,"Fa #",Quarter,100
86280,10,,112,6,La,Sixteenth,100
86280,13,,112,4,"Fa #",Sixteenth,100
86304,3,"INTRO LEAD",84,5,Sol,Half,71
86304,3,"INTRO LEAD",84,6,Re,Half,71
86304,3,"INTRO LEAD",84,6,"Fa #",Whole,71
86304,7,,84,5,Sol,Half,71
86304,7,,84,6,Re,Half,71
86304,7,,84,6,"Fa #",Whole,71
86304,11,,84,4,Do,Whole,87
86400,3,,111,6,Re,Whole,84
86400,2,BASSLINE,112,5,"Fa #",Whole,100
86400,2,BASSLINE,112,4,"Fa #",Whole,100
86400,2,BASSLINE,112,6,"Re #",Whole,100
86400,2,BASSLINE,112,5,"La #",Whole,100
86400,3,"INTRO LEAD",84,6,Mi,Sixteenth,71
86400,3,"INTRO LEAD",112,4,"Fa #",Whole,100
86400,4,"BACKGROUND SYNTH",112,6,"Fa #",Whole,100
86400,4,"BACKGROUND SYNTH",112,7,"Re #",Whole,100
86400,4,"BACKGROUND SYNTH",112,6,"La #",Whole,100
86400,6,,112,3,"Fa #",Whole,100
86400,7,,84,6,Mi,Sixteenth,71
86400,11,,112,4,Do,Sixteenth,100
86400,13,,112,4,"Fa #",Sixteenth,100
86404,3,"INTRO LEAD",84,5,Re,Sixteenth,71
86404,3,"INTRO LEAD",84,6,Re,Whole,71
86404,7,,84,5,Re,Sixteenth,71
86404,7,,84,6,Re,Whole,71
86520,6,,112,4,"Fa #",Whole,100
86520,10,,112,6,La,Sixteenth,100
86520,13,,112,4,"Fa #",Sixteenth,100
86579,15,,111,5,La,Whole,99
86592,3,,111,4,Si,Whole,86
86592,3,"INTRO LEAD",84,6,Re,Whole,71
86592,3,"INTRO LEAD",84,6,Mi,Sixteenth,71
86592,7,,84,6,Re,Whole,71
86592,7,,84,6,Mi,Sixteenth,71
86596,3,"INTRO LEAD",84,5,Re,Whole,71
86596,7,,84,5,Re,Whole,71
86600,9,,111,5,Re,Whole,39
86640,6,,112,4,"Do #",Quarter,100
86640,11,,112,4,Do,Sixteenth,100
86640,12,,112,4,Re,Sixteenth,100
86640,13,,112,4,"Fa #",Sixteenth,100
86640,16,,112,5,"Fa #",Whole,100
86640,16,,112,5,"Fa #",Whole,100
86640,16,,112,5,"Fa #",Whole,100
86640,16,,112,5,"Fa #",Sixteenth,100
86688,3,"INTRO LEAD",84,5,Re,Whole,71
86688,3,"INTRO LEAD",84,5,La,Whole,71
86688,3,"INTRO LEAD",84,6,Re,Whole,71
86688,3,"INTRO LEAD",84,6,Mi,Half,71
86688,7,,84,5,Re,Whole,71
86688,7,,84,5,La,Whole,71
86688,7,,84,6,Re,Whole,71
86688,7,,84,6,Mi,Half,71
86688,10,,84,4,Sol,Half,90
86688,11,,84,4,Re,Half,87
86736,3,"INTRO LEAD",84,5,Re,Half,71
86736,3,"INTRO LEAD",84,5,La,Half,71
86736,3,"INTRO LEAD",84,6,Re,Half,71
86736,3,"INTRO LEAD",84,6,"Fa #",Half,71
86736,7,,84,5,Re,Half,71
86736,7,,84,5,La,Half,71
86736,7,,84,6,Re,Half,71
86736,7,,84,6,"Fa #",Half,71
86736,10,,84,4,Sol,Half,90
86736,11,,84,4,Re,Half,87
86760,2,BASSLINE,112,4,"Fa #",Whole,100
86760,2,BASSLINE,112,6,"Do #",Whole,100
86760,2,BASSLINE,112,5,"La #",Whole,100
86760,2,BASSLINE,112,6,Fa,Whole,100
86760,3,"INTRO LEAD",112,4,"Fa #",Whole,100
86760,4,"BACKGROUND SYNTH",112,6,"La #",Whole,100
86760,4,"BACKGROUND SYNTH",112,7,"Do #",Whole,100
86760,4,"BACKGROUND SYNTH",112,7,Fa,Whole,100
86760,6,,112,3,"La #",Sixteenth,100
86760,10,,112,6,La,Sixteenth,100
86760,13,,112,4,"Fa #",Sixteenth,100
86784,3,,111,5,Sol,Whole,87
86784,3,"INTRO LEAD",84,5,Re,Half,71
86784,3,"INTRO LEAD",84,5,La,Half,71
86784,3,"INTRO LEAD",84,6,Re,Half,71
86784,3,"INTRO LEAD",84,6,Sol,Whole,71
86784,7,,84,5,Re,Half,71
86784,7,,84,5,La,Half,71
86784,7,,84,6,Re,Half,71
86784,7,,84,6,Sol,Whole,71
86784,10,,84,4,Sol,Whole,90
86784,11,,84,4,Re,Whole,87
86880,6,,112,4,"Fa #",Whole,100
86880,11,,112,4,Do,Sixteenth,100
86880,13,,112,4,"Fa #",Sixteenth,100
86976,3,,111,6,Re,Whole,88
87000,6,,112,3,"Fa #",Sixteenth,100
87000,10,,112,5,Do,Whole,100
87000,10,,112,5,Do,Whole,100
87000,10,,112,4,Si,Whole,100
87000,10,,112,6,La,Sixteenth,100
87000,13,,112,4,"Fa #",Sixteenth,100
87072,3,"INTRO LEAD",84,5,Re,Whole,71
87072,3,"INTRO LEAD",84,5,La,Whole,71
87072,3,"INTRO LEAD",84,6,Re,Whole,71
87072,3,"INTRO LEAD",84,6,Mi,Half,71
87072,7,,84,5,Re,Whole,71
87072,7,,84,5,La,Whole,71
87072,7,,84,6,Re,Whole,71
87072,7,,84,6,Mi,Half,71
87072,10,,84,4,Sol,Half,90
87072,11,,84,4,Re,Half,87
87120,3,"INTRO LEAD",84,5,Re,Half,71
87120,3,"INTRO LEAD",84,5,La,Half,71
87120,3,"INTRO LEAD",84,6,Re,Half,71
87120,3,"INTRO LEAD",84,6,"Fa #",Half,71
87120,6,,112,4,"Do #",Eighth,100
87120,7,,84,5,Re,Half,71
87120,7,,84,5,La,Half,71
87120,7,,84,6,Re,Half,71
87120,7,,84,6,"Fa #",Half,71
87120,11,,112,4,Do,Sixteenth,100
87120,13,,112,4,"Fa #",Sixteenth,100
87120,10,,84,4,Sol,Half,90
87120,11,,84,4,Re,Half,87
87160,9,,111,4,La,Whole,39
87168,3,,111,4,Sol,Whole,90
87168,3,"INTRO LEAD",84,5,Re,Half,71
87168,3,"INTRO LEAD",84,5,La,Half,71
87168,3,"INTRO LEAD",84,6,Sol,Whole,71
87168,7,,84,5,Re,Half,71
87168,7,,84,5,La,Half,71
87168,7,,84,6,Sol,Whole,71
87168,10,,84,4,Sol,Whole,90
87168,11,,84,4,Re,Whole,87
87240,6,,112,4,"Fa #",Quarter,100
87240,10,,112,4,La,Whole,100
87240,10,,112,4,La,Whole,100
87240,10,,112,4,Sol,Whole,100
87240,10,,112,6,La,Sixteenth,100
87240,13,,112,4,"Fa #",Sixteenth,100
87360,3,,111,6,Re,Whole,88
87360,2,BASSLINE,112,4,"Sol #",Whole,100
87360,2,BASSLINE,112,6,Do,Whole,100
87360,2,BASSLINE,112,6,"Re #",Whole,100
87360,2,BASSLINE,112,6,"Sol #",Whole,100
87360,3,"INTRO LEAD",112,4,"Sol #",Whole,100
87360,4,"BACKGROUND SYNTH",112,7,"Sol #",Whole,100
87360,4,"BACKGROUND SYNTH",112,7,Do,Whole,100
87360,4,"BACKGROUND SYNTH",112,7,"Re #",Whole,100
87360,6,,112,3,"Sol #",Whole,100
87360,11,,112,4,Do,Whole,100
87360,17,,112,5,Mi,Whole,100
87367,15,,111,5,Sol,Whole,100
87456,3,"INTRO LEAD",84,5,Re,Whole,71
87456,3,"INTRO LEAD",84,5,La,Whole,71
87456,3,"INTRO LEAD",84,6,Mi,Half,71
87456,7,,84,5,Re,Whole,71
87456,7,,84,5,La,Whole,71
87456,7,,84,6,Mi,Half,71
87456,10,,84,4,Sol,Half,90
87456,11,,84,4,Re,Half,87
87504,3,"INTRO LEAD",84,5,Re,Half,71
87504,3,"INTRO LEAD",84,5,La,Half,71
87504,3,"INTRO LEAD",84,6,"Fa #",Half,71
87504,7,,84,5,Re,Half,71
87504,7,,84,5,La,Half,71
87504,7,,84,6,"Fa #",Half,71
87504,10,,84,4,Sol,Half,90
87504,11,,84,4,Re,Half,87
87552,3,,111,5,Re,Whole,84
87552,3,"INTRO LEAD",84,5,Re,Half,71
87552,3,"INTRO LEAD",84,5,La,Half,71
87552,3,"INTRO LEAD",84,6,Re,Half,71
87552,3,"INTRO LEAD",84,6,Sol,Whole,71
87552,9,,111,5,Sol,Whole,39
87552,7,,84,5,Re,Half,71
87552,7,,84,5,La,Half,71
87552,7,,84,6,Re,Half,71
87552,7,,84,6,Sol,Whole,71
87552,10,,84,4,Sol,Whole,90
87552,11,,84,4,Re,Whole,87
87572,15,,111,5,La,Whole,100
87600,2,BASSLINE,112,4,"Sol #",Sixteenth,100
87720,2,BASSLINE,112,6,"Do #",Eighth,100
87720,2,BASSLINE,112,6,Fa,Eighth,100
87720,2,BASSLINE,112,6,"Sol #",Eighth,100
87720,2,BASSLINE,112,4,"Do #",Whole,100
87720,3,"INTRO LEAD",112,4,"Do #",Whole,100
87720,4,"BACKGROUND SYNTH",112,7,"Do #",Whole,100
87720,4,"BACKGROUND SYNTH",112,7,"Sol #",Whole,100
87720,4,"BACKGROUND SYNTH",112,7,Fa,Whole,100
87720,6,,112,3,"Do #",Sixteenth,100
87720,11,,112,4,Do,Whole,100
87720,14,,112,5,"Do #",Whole,100
87744,3,,111,6,Re,Whole,84
87744,3,"INTRO LEAD",84,6,Sol,Whole,71
87744,3,"INTRO LEAD",84,6,Re,Whole,71
87744,3,"INTRO LEAD",84,5,La,Whole,71
87744,3,"INTRO LEAD",84,5,Re,Whole,71
87744,7,,84,6,Sol,Whole,71
87744,7,,84,6,Re,Whole,71
87744,7,,84,5,La,Whole,71
87744,7,,84,5,Re,Whole,71
87744,10,,84,4,Sol,Whole,90
87744,11,,84,4,Re,Whole,87
87759,15,,111,5,La,Whole,100
87936,3,,111,5,La,Whole,84
87936,3,"INTRO LEAD",84,5,Re,Whole,71
87936,3,"INTRO LEAD",84,5,La,Whole,71
87936,3,"INTRO LEAD",84,6,Re,Whole,71
87936,3,"INTRO LEAD",84,6,"Fa #",Whole,71
87936,7,,84,5,Re,Whole,71
87936,7,,84,5,La,Whole,71
87936,7,,84,6,Re,Whole,71
87936,7,,84,6,"Fa #",Whole,71
87936,15,,111,5,La,Whole,99
87936,10,,84,4,Sol,Whole,90
87936,11,,84,4,Re,Whole,87
88128,3,,111,6,Sol,Whole,84
88128,3,"INTRO LEAD",84,5,Si,Whole,71
88128,3,"INTRO LEAD",84,6,Do,Sixteenth,71
88128,8,,84,5,Do,Whole,71
88128,8,,84,5,Mi,Whole,71
88128,8,,84,5,Sol,Whole,71
88128,8,,84,6,Do,Whole,71
88128,8,,84,6,Mi,Whole,71
88128,10,,84,3,Si,Whole,90
88128,10,,84,5,La,Whole,98
88128,11,,84,4,Do,Whole,87
